country,date,c1m_school_closing,c2m_workplace_closing,c3m_cancel_public_events,c4m_restrictions_on_gatherings,c5m_close_public_transport,c6m_stay_at_home_requirements,c7m_restrictions_on_internal_movement,c8ev_international_travel_controls,e1_income_support,e2_debt_contract_relief,h1_public_information_campaigns,h2_testing_policy,h3_contact_tracing,h6m_facial_coverings,h7_vaccination_policy,v2a_vaccine_availability__summary,stringency_index,containment_health_index,v2_vaccine_availability__summary,stringency_index_nonvax,stringency_index_vax
United States,2021-11-14,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.89,56.89,3,58.8,43.98
United States,2021-11-15,2,1,2,4,1,1,0,1,0,0,2,3,1,2,5,3,49.88,56.88,3,58.8,43.98
United States,2021-11-16,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.55,57.95,3,58.8,46.76
United States,2021-11-17,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.54,57.95,3,58.8,46.76
United States,2021-11-18,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.53,57.94,3,58.8,46.76
United States,2021-11-19,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.53,57.94,3,58.8,46.76
United States,2021-11-20,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.52,57.94,3,58.8,46.76
United States,2021-11-21,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.52,57.93,3,58.8,46.76
United States,2021-11-22,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.51,57.93,3,58.8,46.76
United States,2021-11-23,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.51,57.92,3,58.8,46.76
United States,2021-11-24,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.5,57.92,3,58.8,46.76
United States,2021-11-25,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.5,57.92,3,58.8,46.76
United States,2021-11-26,2,1,2,4,1,1,1,1,0,0,2,3,1,2,5,3,51.5,57.92,3,58.8,46.76
United States,2021-11-27,2,1,2,4,1,1,1,3,0,0,2,3,1,2,5,3,54.86,60.08,3,58.8,52.31
United States,2021-11-28,2,1,2,4,1,1,1,3,0,0,2,3,1,2,5,3,54.86,60.07,3,58.8,52.31
United States,2021-11-29,2,1,2,4,1,1,1,3,0,0,2,3,1,2,5,3,54.85,60.07,3,58.8,52.31
United States,2021-11-30,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.68,56.09,3,56.02,43.98
United States,2021-12-01,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.66,56.08,3,56.02,43.98
United States,2021-12-02,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.65,56.07,3,56.02,43.98
United States,2021-12-03,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.63,56.05,3,56.02,43.98
United States,2021-12-04,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.61,56.04,3,56.02,43.98
United States,2021-12-05,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.6,56.04,3,56.02,43.98
United States,2021-12-06,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.59,56.03,3,56.02,43.98
United States,2021-12-07,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.58,56.02,3,56.02,43.98
United States,2021-12-08,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.57,56.01,3,56.02,43.98
United States,2021-12-09,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.55,56.0,3,56.02,43.98
United States,2021-12-10,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.54,55.98,3,56.02,43.98
United States,2021-12-11,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.53,55.97,3,56.02,43.98
United States,2021-12-12,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.52,55.97,3,56.02,43.98
United States,2021-12-13,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.51,55.96,3,56.02,43.98
United States,2021-12-14,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.5,55.95,3,56.02,43.98
United States,2021-12-15,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.49,55.95,3,56.02,43.98
United States,2021-12-16,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.49,55.94,3,56.02,43.98
United States,2021-12-17,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.48,55.93,3,56.02,43.98
United States,2021-12-18,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.47,55.93,3,56.02,43.98
United States,2021-12-19,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.47,55.93,3,56.02,43.98
United States,2021-12-20,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.46,55.92,3,56.02,43.98
United States,2021-12-21,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.45,55.91,3,56.02,43.98
United States,2021-12-22,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.44,55.91,3,56.02,43.98
United States,2021-12-23,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.43,55.9,3,56.02,43.98
United States,2021-12-24,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.43,55.9,3,56.02,43.98
United States,2021-12-25,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.43,55.9,3,56.02,43.98
United States,2021-12-26,2,1,1,3,1,1,1,3,0,0,2,3,1,2,5,3,48.43,55.9,3,56.02,43.98
United States,2021-12-27,2,1,1,4,1,1,1,3,0,0,2,3,1,2,5,3,51.2,57.68,3,58.8,46.76
United States,2021-12-28,2,1,1,4,1,1,1,3,0,0,2,3,1,2,5,3,51.19,57.67,3,58.8,46.76
United States,2021-12-29,2,1,1,4,1,1,1,3,0,0,2,3,1,2,5,3,51.18,57.67,3,58.8,46.76
United States,2021-12-30,2,1,1,4,1,1,1,3,0,0,2,3,1,2,5,3,51.18,57.66,3,58.8,46.76
United States,2021-12-31,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.65,55.4,3,58.8,41.2
United States,2022-01-01,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.65,55.39,3,58.8,41.2
United States,2022-01-02,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.64,55.39,3,58.8,41.2
United States,2022-01-03,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.63,55.38,3,58.8,41.2
United States,2022-01-04,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.62,55.38,3,58.8,41.2
United States,2022-01-05,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.61,55.37,3,58.8,41.2
United States,2022-01-06,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.6,55.36,3,58.8,41.2
United States,2022-01-07,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.59,55.35,3,58.8,41.2
United States,2022-01-08,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.57,55.34,3,58.8,41.2
United States,2022-01-09,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.57,55.34,3,58.8,41.2
United States,2022-01-10,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.56,55.33,3,58.8,41.2
United States,2022-01-11,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.55,55.32,3,58.8,41.2
United States,2022-01-12,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.54,55.32,3,58.8,41.2
United States,2022-01-13,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.53,55.31,3,58.8,41.2
United States,2022-01-14,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.52,55.3,3,58.8,41.2
United States,2022-01-15,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.51,55.3,3,58.8,41.2
United States,2022-01-16,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.51,55.29,3,58.8,41.2
United States,2022-01-17,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.5,55.29,3,58.8,41.2
United States,2022-01-18,2,1,1,4,1,1,1,1,0,0,2,3,1,2,5,3,47.49,55.28,3,58.8,41.2
United States,2022-01-19,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.7,54.12,3,58.8,38.43
United States,2022-01-20,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.69,54.11,3,58.8,38.43
United States,2022-01-21,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.68,54.11,3,58.8,38.43
United States,2022-01-22,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.68,54.1,3,58.8,38.43
United States,2022-01-23,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.67,54.1,3,58.8,38.43
United States,2022-01-24,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.66,54.09,3,58.8,38.43
United States,2022-01-25,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.65,54.08,3,58.8,38.43
United States,2022-01-26,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.64,54.08,3,58.8,38.43
United States,2022-01-27,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.63,54.07,3,58.8,38.43
United States,2022-01-28,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.62,54.06,3,58.8,38.43
United States,2022-01-29,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.61,54.06,3,58.8,38.43
United States,2022-01-30,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.61,54.05,3,58.8,38.43
United States,2022-01-31,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.6,54.04,3,58.8,38.43
United States,2022-02-01,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.59,54.04,3,58.8,38.43
United States,2022-02-02,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.58,54.03,3,58.8,38.43
United States,2022-02-03,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.57,54.02,3,58.8,38.43
United States,2022-02-04,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.56,54.02,3,58.8,38.43
United States,2022-02-05,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.55,54.01,3,58.8,38.43
United States,2022-02-06,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.54,54.01,3,58.8,38.43
United States,2022-02-07,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.54,54.0,3,58.8,38.43
United States,2022-02-08,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.53,53.99,3,58.8,38.43
United States,2022-02-09,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.52,53.99,3,58.8,38.43
United States,2022-02-10,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.51,53.98,3,58.8,38.43
United States,2022-02-11,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.5,53.97,3,58.8,38.43
United States,2022-02-12,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.49,53.97,3,58.8,38.43
United States,2022-02-13,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.49,53.97,3,58.8,38.43
United States,2022-02-14,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.48,53.96,3,58.8,38.43
United States,2022-02-15,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.48,53.96,3,58.8,38.43
United States,2022-02-16,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.47,53.95,3,58.8,38.43
United States,2022-02-17,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.46,53.95,3,58.8,38.43
United States,2022-02-18,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.45,53.94,3,58.8,38.43
United States,2022-02-19,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.45,53.94,3,58.8,38.43
United States,2022-02-20,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.45,53.93,3,58.8,38.43
United States,2022-02-21,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.44,53.93,3,58.8,38.43
United States,2022-02-22,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.43,53.93,3,58.8,38.43
United States,2022-02-23,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.43,53.92,3,58.8,38.43
United States,2022-02-24,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.42,53.92,3,58.8,38.43
United States,2022-02-25,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.41,53.91,3,58.8,38.43
United States,2022-02-26,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.41,53.91,3,58.8,38.43
United States,2022-02-27,2,1,1,4,1,1,0,1,0,0,2,3,1,2,5,3,45.41,53.91,3,58.8,38.43
United States,2022-02-28,2,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,37.1,48.57,3,53.24,28.7
United States,2022-03-01,2,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,37.1,48.57,3,53.24,28.7
United States,2022-03-02,2,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,37.09,48.57,3,53.24,28.7
United States,2022-03-03,1,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,34.65,46.99,3,53.24,25.0
United States,2022-03-04,1,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,34.64,46.99,3,53.24,25.0
United States,2022-03-05,1,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,34.64,46.99,3,53.24,25.0
United States,2022-03-06,1,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,34.64,46.98,3,53.24,25.0
United States,2022-03-07,1,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,34.63,46.98,3,53.24,25.0
United States,2022-03-08,1,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,34.63,46.98,3,53.24,25.0
United States,2022-03-09,1,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,34.62,46.97,3,53.24,25.0
United States,2022-03-10,1,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,34.62,46.97,3,53.24,25.0
United States,2022-03-11,1,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,34.61,46.97,3,53.24,25.0
United States,2022-03-12,1,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,34.61,46.96,3,53.24,25.0
United States,2022-03-13,1,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,34.6,46.96,3,53.24,25.0
United States,2022-03-14,1,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,34.6,46.96,3,53.24,25.0
United States,2022-03-15,1,1,1,0,1,1,0,1,0,0,2,3,1,2,5,3,34.6,46.96,3,53.24,25.0
United States,2022-03-16,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.31,49.34,3,58.8,27.78
United States,2022-03-17,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.31,49.34,3,58.8,27.78
United States,2022-03-18,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.31,49.33,3,58.8,27.78
United States,2022-03-19,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.3,49.33,3,58.8,27.78
United States,2022-03-20,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.3,49.33,3,58.8,27.78
United States,2022-03-21,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.3,49.33,3,58.8,27.78
United States,2022-03-22,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.29,49.32,3,58.8,27.78
United States,2022-03-23,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.29,49.32,3,58.8,27.78
United States,2022-03-24,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.28,49.32,3,58.8,27.78
United States,2022-03-25,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.28,49.31,3,58.8,27.78
United States,2022-03-26,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.27,49.31,3,58.8,27.78
United States,2022-03-27,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.27,49.31,3,58.8,27.78
United States,2022-03-28,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.27,49.31,3,58.8,27.78
United States,2022-03-29,1,1,1,0,1,1,1,1,0,0,2,3,1,2,5,3,38.26,49.3,3,58.8,27.78
United States,2022-03-30,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.88,43.32,3,43.06,23.15
United States,2022-03-31,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.87,43.31,3,43.06,23.15
United States,2022-04-01,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.87,43.31,3,43.06,23.15
United States,2022-04-02,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.87,43.31,3,43.06,23.15
United States,2022-04-03,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.86,43.31,3,43.06,23.15
United States,2022-04-04,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.86,43.3,3,43.06,23.15
United States,2022-04-05,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.86,43.3,3,43.06,23.15
United States,2022-04-06,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.85,43.3,3,43.06,23.15
United States,2022-04-07,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.85,43.3,3,43.06,23.15
United States,2022-04-08,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.84,43.29,3,43.06,23.15
United States,2022-04-09,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.84,43.29,3,43.06,23.15
United States,2022-04-10,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.84,43.29,3,43.06,23.15
United States,2022-04-11,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.84,43.29,3,43.06,23.15
United States,2022-04-12,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.83,43.29,3,43.06,23.15
United States,2022-04-13,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.83,43.28,3,43.06,23.15
United States,2022-04-14,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.83,43.28,3,43.06,23.15
United States,2022-04-15,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.82,43.28,3,43.06,23.15
United States,2022-04-16,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.82,43.28,3,43.06,23.15
United States,2022-04-17,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.82,43.28,3,43.06,23.15
United States,2022-04-18,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.82,43.28,3,43.06,23.15
United States,2022-04-19,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.81,43.27,3,43.06,23.15
United States,2022-04-20,1,1,1,0,1,0,0,1,0,0,2,3,1,2,5,3,29.81,43.27,3,43.06,23.15
United States,2022-04-21,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.96,42.08,3,43.06,20.37
United States,2022-04-22,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.95,42.07,3,43.06,20.37
United States,2022-04-23,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.95,42.07,3,43.06,20.37
United States,2022-04-24,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.95,42.07,3,43.06,20.37
United States,2022-04-25,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.94,42.07,3,43.06,20.37
United States,2022-04-26,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.94,42.07,3,43.06,20.37
United States,2022-04-27,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.94,42.07,3,43.06,20.37
United States,2022-04-28,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.93,42.06,3,43.06,20.37
United States,2022-04-29,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.93,42.06,3,43.06,20.37
United States,2022-04-30,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.93,42.06,3,43.06,20.37
United States,2022-05-01,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.93,42.06,3,43.06,20.37
United States,2022-05-02,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.92,42.06,3,43.06,20.37
United States,2022-05-03,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.92,42.05,3,43.06,20.37
United States,2022-05-04,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.92,42.05,3,43.06,20.37
United States,2022-05-05,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.91,42.05,3,43.06,20.37
United States,2022-05-06,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.91,42.05,3,43.06,20.37
United States,2022-05-07,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.91,42.05,3,43.06,20.37
United States,2022-05-08,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.91,42.05,3,43.06,20.37
United States,2022-05-09,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.9,42.04,3,43.06,20.37
United States,2022-05-10,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,27.9,42.04,3,43.06,20.37
United States,2022-05-11,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.51,41.15,3,38.89,20.37
United States,2022-05-12,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.51,41.15,3,38.89,20.37
United States,2022-05-13,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.51,41.15,3,38.89,20.37
United States,2022-05-14,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.51,41.15,3,38.89,20.37
United States,2022-05-15,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.51,41.15,3,38.89,20.37
United States,2022-05-16,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.5,41.14,3,38.89,20.37
United States,2022-05-17,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.5,41.14,3,38.89,20.37
United States,2022-05-18,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.5,41.14,3,38.89,20.37
United States,2022-05-19,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.49,41.14,3,38.89,20.37
United States,2022-05-20,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.49,41.14,3,38.89,20.37
United States,2022-05-21,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.49,41.14,3,38.89,20.37
United States,2022-05-22,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.49,41.14,3,38.89,20.37
United States,2022-05-23,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.49,41.13,3,38.89,20.37
United States,2022-05-24,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.48,41.13,3,38.89,20.37
United States,2022-05-25,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.48,41.13,3,38.89,20.37
United States,2022-05-26,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.48,41.13,3,38.89,20.37
United States,2022-05-27,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.48,41.13,3,38.89,20.37
United States,2022-05-28,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.48,41.13,3,38.89,20.37
United States,2022-05-29,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.47,41.13,3,38.89,20.37
United States,2022-05-30,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.47,41.13,3,38.89,20.37
United States,2022-05-31,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.47,41.12,3,38.89,20.37
United States,2022-06-01,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.47,41.12,3,38.89,20.37
United States,2022-06-02,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.47,41.12,3,38.89,20.37
United States,2022-06-03,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.46,41.12,3,38.89,20.37
United States,2022-06-04,1,1,0,0,1,0,0,1,0,0,2,3,1,2,5,3,26.46,41.12,3,38.89,20.37
United States,2022-06-05,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.02,44.69,3,44.44,25.93
United States,2022-06-06,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.02,44.69,3,44.44,25.93
United States,2022-06-07,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.02,44.69,3,44.44,25.93
United States,2022-06-08,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.01,44.68,3,44.44,25.93
United States,2022-06-09,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.01,44.68,3,44.44,25.93
United States,2022-06-10,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.01,44.68,3,44.44,25.93
United States,2022-06-11,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.01,44.68,3,44.44,25.93
United States,2022-06-12,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.01,44.68,3,44.44,25.93
United States,2022-06-13,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.0,44.68,3,44.44,25.93
United States,2022-06-14,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.0,44.68,3,44.44,25.93
United States,2022-06-15,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.0,44.68,3,44.44,25.93
United States,2022-06-16,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.0,44.68,3,44.44,25.93
United States,2022-06-17,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.0,44.67,3,44.44,25.93
United States,2022-06-18,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.0,44.67,3,44.44,25.93
United States,2022-06-19,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,32.0,44.67,3,44.44,25.93
United States,2022-06-20,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.99,44.67,3,44.44,25.93
United States,2022-06-21,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.99,44.67,3,44.44,25.93
United States,2022-06-22,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.99,44.67,3,44.44,25.93
United States,2022-06-23,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.99,44.67,3,44.44,25.93
United States,2022-06-24,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.99,44.67,3,44.44,25.93
United States,2022-06-25,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.99,44.67,3,44.44,25.93
United States,2022-06-26,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.99,44.67,3,44.44,25.93
United States,2022-06-27,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.98,44.67,3,44.44,25.93
United States,2022-06-28,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.98,44.66,3,44.44,25.93
United States,2022-06-29,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.98,44.66,3,44.44,25.93
United States,2022-06-30,1,1,0,0,2,0,0,1,0,0,2,3,1,2,5,3,31.98,44.66,3,44.44,25.93
